number;name;address;position;banking;bonus;status;Contract Name;Bike Stands;Available Bike Stands;Available Bikes;Last Update
104;#00104-ITZIG VILLAGE/PLACE MANDERSCHEID;ITZIG VILLAGE/PLACE MANDERSCHEID - RUE DE HESPÉRANGE N°3;49.58574, 6.171965;False;False;OPEN;luxembourg;15;9;6;2026-03-07T13:04:24+01:00
252;00252 - CATELLAN - CAZENEUVE;RUE MARIE CLAIRE DE CATELLAN (10M AVANT LE PONT SNCF LE LONG DE LA PISTE CYCLABE);43.626914, 1.444986;False;False;OPEN;toulouse;18;10;8;2026-03-07T13:03:44+01:00
10012;10012 - ZOLA / FRANCE;Rue de France/Angle Cours Emile Zola;45.767957, 4.887232;False;False;OPEN;lyon;16;6;8;2026-03-07T13:04:02+01:00
28;00028 - MARCHÉ D'HAUSSONVILLE;Boulevard d'Haussonville;48.67227619793021, 6.165710709115886;False;False;OPEN;nancy;15;15;0;2026-03-07T13:03:48+01:00
10124;10124 - SALENGRO / YVONNE;"1 rue Georges Courteline
69100 Villeurbanne";45.7772936957677, 4.87675865740856;False;False;OPEN;lyon;24;22;0;2026-03-07T13:05:23+01:00
33;00033 - ST-BERNARD - BERALDI;11 RUE HENRI BERALDI;43.608605, 1.4436;False;False;OPEN;toulouse;15;2;13;2026-03-07T13:05:30+01:00
84;#00084-BITBOURG;Rue de Bitbourg devant n°20;49.61349, 6.17066;False;False;OPEN;luxembourg;20;19;0;2026-03-07T13:03:48+01:00
216;216_CALLE ANTIOQUIA;CALLE ANTIOQUIA - Aprox. Avda de Pedro Romero;37.3999375308373, -5.95628508908707;False;False;OPEN;seville;15;5;10;2026-03-07T13:04:57+01:00
10024;10024 - MAISONS NEUVES;Place des Maisons Neuves/Côté rue Jean Jaurès;45.755988, 4.877409;True;False;OPEN;lyon;23;18;3;2026-03-07T13:04:37+01:00
12;00012 - ST SEBASTIEN - ST THIEBAUT;Angle rue Saint-Thiebaut et rue du Grand Rabbin HAGUENAUER;48.6886141256403, 6.17950010441818;False;False;OPEN;nancy;22;15;7;2026-03-07T13:05:25+01:00
4022;4022 - PLACE DE LA CROIX-ROUSSE;Prox. Grande rue de la Croix-Rousse;45.77608, 4.832543;False;False;OPEN;lyon;21;18;1;2026-03-07T13:04:21+01:00
241;00241 - ESPAGNE - CHARPENTIER;57 RTE D'ESPAGNE;43.575101, 1.424227;False;False;OPEN;toulouse;20;20;0;2026-03-07T13:05:27+01:00
7021;7021 - CHALLEMEL LACOUR / GERLAND;176–180 Rue de Gerland 69007 Lyon;45.729791, 4.838138;False;False;OPEN;lyon;12;1;11;2026-03-07T13:05:11+01:00
5002;5002 - PLACE DES COMPAGNONS DE LA CHANSON;Angle rue des Aqueducs;45.756535, 4.796616;False;False;OPEN;lyon;18;17;0;2026-03-07T13:04:26+01:00
365;00365 - ESPAGNE - CURIEN;2, avenue Hubert Curien face entrée Pierre Fabre et IUCT;43.558038, 1.426581;False;False;OPEN;toulouse;13;6;7;2026-03-07T13:04:32+01:00
166;166_PROGRESO;Don Vicente Guillot - Progreso;39.4733171202464, -0.328901958917283;False;False;OPEN;valence;15;8;7;2026-03-07T13:05:03+01:00
22;DVORANA TABOR;Gorkega ulica 48;46.549005, 15.635014;False;False;OPEN;maribor;20;16;4;2026-03-07T13:04:55+01:00
7013;7013 - HALLE TONY GARNIER;93–131 Avenue Tony Garnier 69007 Lyon;45.730786, 4.823733;True;False;OPEN;lyon;20;19;1;2026-03-07T13:03:58+01:00
21;GORKEGA UL. - OŠ FRANCETA PREŠERNA;Gorkega ulica 32;46.550683, 15.639333;False;False;OPEN;maribor;20;8;12;2026-03-07T13:05:39+01:00
125;#00125-POLICE CAPELLEN;Route d'Arlon;49.644089, 5.992759;False;False;OPEN;luxembourg;15;9;5;2026-03-07T13:04:56+01:00
331;00331 - LAVAUR - DALOU;41, rue Jules Dalou - Angle avenue Lavaur;43.622578, 1.462668;False;False;OPEN;toulouse;13;8;3;2026-03-07T13:03:53+01:00
11;大手町 OTE-MACHI;大手町２番 2 Ote-machi;36.691732, 137.211425;False;False;OPEN;toyama;20;12;8;2026-03-07T13:04:59+01:00
263;263_PADRE ESTEBAN_PERNET_ANTES_CASA_MISERICORDIA;Padre Esteban Pernet - Casa Misericordia;39.4670110728758, -0.409735197841415;False;False;OPEN;valence;18;18;0;2026-03-07T13:04:39+01:00
114;#00114-ROND-POINT MOTEL;ROND-POINT MOTEL - ROUTE D'ARLON N°1 / ROUTE DE KOERICH;49.641375, 6.001651;False;False;OPEN;luxembourg;16;10;6;2026-03-07T13:05:06+01:00
248;248_GLORIETA DE LOS FERROVIARIOS;GLORIETA DE LOS FERROVIARIOS - Aprox. C/ Navarra;37.42179079, -5.983182595;False;False;OPEN;seville;15;4;11;2026-03-07T13:05:28+01:00
19;LIDL - TITOVA C.;Titova cesta 15;46.551963, 15.651564;False;False;OPEN;maribor;20;8;12;2026-03-07T13:05:09+01:00
77;077 - PAUL JANSON;PAUL JANSON - CHAUSSEE DE CHARLEROI/ CHARLEROISESTEENWEG 159;50.827399, 4.355281;False;True;OPEN;Bruxelles-Capitale;25;14;10;2026-03-07T13:04:44+01:00
8;00008 - VIDAL - SAINT-JÉRÔME;19 RUE PAUL VIDAL;43.603205, 1.448118;False;False;OPEN;toulouse;25;2;23;2026-03-07T13:05:26+01:00
19;00019 - CARNOT - PÉRI;1 RUE DES 7 TROUBADOURS;43.605571, 1.449297;False;False;OPEN;toulouse;24;4;19;2026-03-07T13:05:09+01:00
25;#00025-KIEM;KIEM - CIRCUIT DE LA FOIRE / RUE ALPHONSE WEICKER;49.634283, 6.166633;False;False;OPEN;luxembourg;20;16;4;2026-03-07T13:05:29+01:00
13;00013 - LOIS - ESQUILE;1 RUE DE L ESQUILE;43.606146, 1.44135;False;False;OPEN;toulouse;15;1;14;2026-03-07T13:04:58+01:00
2035;2035 - CHILDEBERT / RIVIÈRE;;45.759842, 4.835776;True;False;OPEN;lyon;23;1;19;2026-03-07T13:05:31+01:00
62;LIME STREET;Lime Street;53.346026, -6.243576;False;False;OPEN;dublin;40;24;16;2026-03-07T13:05:07+01:00
25;SPAR - TRŽNICA TABOR;Kardeljeva c. 55;46.542655, 15.634329;False;False;OPEN;maribor;20;10;10;2026-03-07T13:04:37+01:00
202;202_PASEO_PECHINA;Pechina - Teruel;39.4761901091111, -0.393425153835504;False;False;OPEN;valence;20;5;15;2026-03-07T13:04:40+01:00
177;177_AVENIDA ALCALDE JUAN FERNÁNDEZ;AVENIDA ALCALDE JUAN FERNÁNDEZ - Aprox. C/ Profesor Buenaventura Pinillos;37.373057, -5.969272;False;False;OPEN;seville;17;4;13;2026-03-07T13:05:33+01:00
110;110_CIUDAD DE RONDA;Ciudad de Ronda - Aprox. Avda Carlos V;37.3797214442824, -5.9838011743874;False;False;OPEN;seville;20;16;4;2026-03-07T13:05:19+01:00
236;236_RIO_SEGRE_RAFAEL_COMPANY;Rio Segre - Rafael Company;39.4950341762248, -0.382369130775341;False;False;OPEN;valence;15;9;6;2026-03-07T13:03:48+01:00
8024;8024 - MERMOZ / MICHELET;Angle av Michelet;45.733317, 4.878607;False;False;OPEN;lyon;12;5;6;2026-03-07T13:05:10+01:00
1;001-PRÉFECTURE;Place du Port Communeau;47.2198398196124, -1.55489134108209;False;False;OPEN;nantes;33;20;13;2026-03-07T13:04:44+01:00
7007;7007 - FARGE / AYASSE;Angle Bld Y. Farge / rue Commandant Ayasse;45.735741, 4.827725;False;False;OPEN;lyon;20;9;11;2026-03-07T13:04:53+01:00
138;138 - CITADELLE;Avenue du Général de Gaulle;49.9042985541272, 2.30076443313824;False;False;OPEN;amiens;50;29;20;2026-03-07T13:04:38+01:00
4;GREEK STREET;Greek Street;53.346874, -6.272976;False;False;OPEN;dublin;20;7;13;2026-03-07T13:03:49+01:00
97;097_PASEO DE CRISTÓBAL COLÓN;PASEO DE CRISTÓBAL COLÓN - Aprox. Torre del Oro;37.381535447211, -5.99555221666194;False;False;OPEN;seville;20;11;9;2026-03-07T13:04:34+01:00
21;00021 - HOPITAL CENTRAL;45 avenue du Maréchal de Lattre de Tassigny;48.6833502130976, 6.19029660801914;False;False;OPEN;nancy;20;18;2;2026-03-07T13:04:10+01:00
15001;15001 - ST PRIEST - PARC TECHNOLOGIQUE;;45.714426, 4.930975;True;False;OPEN;lyon;20;17;3;2026-03-07T13:03:45+01:00
21;21 - LIBERTE;Place de la Liberté;47.24746, 6.028587;False;False;OPEN;besancon;12;8;4;2026-03-07T13:04:01+01:00
104;104-ANTILLES;20, quai des Antilles;47.202685, -1.5722774;False;False;OPEN;nantes;24;19;0;2026-03-07T13:03:36+01:00
8041;8041 - ETATS-UNIS / VIVIANI;170 Boulevard des Etats-Unis, Angle Avenue Viviani, direction Venissieux;45.724775, 4.870745;False;False;OPEN;lyon;20;11;9;2026-03-07T13:04:02+01:00
118;118 - JOFFRE;11 Pl. du Maréchal Joffre, 80000 Amiens;49.887853845216, 2.30365520991011;False;False;OPEN;amiens;20;19;1;2026-03-07T13:03:48+01:00
214;214 - CAMPUS CERIA / CAMPUS COOVI;Av. Emile Gryson 6 / Emile Grysonlaan 6;50.815942, 4.295095;False;True;OPEN;Bruxelles-Capitale;30;12;13;2026-03-07T13:04:50+01:00
7019;7019 - CROIX BARRET / BOURDEIX;;45.736722, 4.841079;False;False;OPEN;lyon;32;27;5;2026-03-07T13:05:25+01:00
5044;5044 - CHAMPVERT;87 RUE DOCTEUR EDMOND LOCARD;45.760056, 4.798366;True;False;OPEN;lyon;15;14;1;2026-03-07T13:05:18+01:00
205;205_CALLE_NICASIO_BENLLOCH;Nicasio Benlloch - Amics dels Corpus;39.4892551532675, -0.393181160103781;False;False;OPEN;valence;24;6;18;2026-03-07T13:03:49+01:00
115;115_CALLE LOPEZ DE GOMARA;CALLE LOPEZ DE GOMARA - En frente Instituto Adolfo Becker;37.377731, -6.00706;False;False;OPEN;seville;20;1;19;2026-03-07T13:04:24+01:00
79;ECCLES STREET EAST;Eccles Street East;53.358115, -6.265601;False;False;OPEN;dublin;27;27;0;2026-03-07T13:05:14+01:00
29;#00029-MONTEREY;MONTEREY - AVENUE DE MONTEREY ( FACE N° 49 );49.609583, 6.119523;False;False;OPEN;luxembourg;20;15;2;2026-03-07T13:03:52+01:00
137;137_CALLE_ECONOMISTA_GAY;Economista Gay - Luis Crumiere;39.4890011566455, -0.379987120406342;False;False;OPEN;valence;20;19;1;2026-03-07T13:04:17+01:00
88;088_AVDA. BLASCO IBAÑEZ 3;Blasco Ibañez, 28 (F. Geografía e Historia);39.4774801238339, -0.361233058011854;False;False;OPEN;valence;40;38;2;2026-03-07T13:05:29+01:00
129;#00129-GARE CAPELLEN;Rue de la Gare 106;49.638604, 5.982361;False;False;OPEN;luxembourg;20;10;10;2026-03-07T13:05:28+01:00
112;112 - PAGE / EDELKNAAP;Chaussée de Waterloo / Waterloosesteenweg 442;50.821567, 4.356508;False;True;OPEN;Bruxelles-Capitale;18;5;12;2026-03-07T13:05:02+01:00
44;00044 - PLACE SAINT-JACQUES;1 ALL FORAIN FRANCOIS VERDIER;43.597825, 1.451609;False;False;OPEN;toulouse;22;14;8;2026-03-07T13:04:15+01:00
249;00249 - ALBI - REINE;147 RTE D'ALBI;43.637842, 1.464879;False;False;OPEN;toulouse;18;9;8;2026-03-07T13:05:31+01:00
49;00049 - PLACE DU PONT-NEUF;DEVANT 12 PLACE DU PONT NEUF;43.599598, 1.440942;False;False;OPEN;toulouse;24;0;20;2026-03-07T13:05:15+01:00
156;156_C/ CUBA;Puerto Rico - Cuba;39.4609320631125, -0.376436094678165;False;False;OPEN;valence;15;0;0;2026-03-07T13:05:00+01:00
225;225_CALLE_PADRE_BARRANCO_DESPUES_CALLE_BENIFAIRO;Padre Barranco - Carlos Ruano Llopis (Pintor);39.4880751467038, -0.401233183623003;False;False;OPEN;valence;20;8;12;2026-03-07T13:03:59+01:00
3067;3067 - HACHETTE;6 RUE JEAN RENOIR;45.752907, 4.863923;False;False;OPEN;lyon;15;1;12;2026-03-07T13:04:25+01:00
194;00194 - LOMBEZ - HIPPODROME;FACE 140 AV DE LOMBEZ;43.593979, 1.410311;False;False;OPEN;toulouse;20;17;3;2026-03-07T13:04:50+01:00
85;085_AVDA_BLASCO IBAÑEZ 1;Blasco Ibañez - Jaime Roig;39.4794321292633, -0.364806069768998;False;False;OPEN;valence;23;21;1;2026-03-07T13:04:25+01:00
176;176_AVENIDA DE LA CIUDAD JARDÍN;AVENIDA DE LA CIUDAD JARDÍN - Aprox. C/ Profesor Braña;37.3775594419921, -5.96655711264377;False;False;OPEN;seville;20;8;2;2026-03-07T13:04:38+01:00
80;#00080-INS;Rue du Fort Dumoulin/Rue de Trèves;49.612542, 6.147918;False;False;OPEN;luxembourg;20;10;9;2026-03-07T13:04:25+01:00
167;167_PAVIA 3;Pavía - Acequia de la Cadena;39.4748761268572, -0.324700947178956;False;False;OPEN;valence;20;8;12;2026-03-07T13:05:15+01:00
9;00009 - PLACE BARROIS;Place Barrois;48.6995023285111, 6.20473563987354;False;False;OPEN;nancy;17;3;14;2026-03-07T13:04:10+01:00
44;044-PALAIS DE JUSTICE;19, quai François Mitterand - 1, rue Olympe de Gouges;47.2083172884415, -1.5611730779894;True;False;OPEN;nantes;31;29;2;2026-03-07T13:05:03+01:00
142;142 - BIENFAITEURS / WELDOENERS;Av. Rogier / Rogierlaan 267;50.857319, 4.386724;False;False;OPEN;Bruxelles-Capitale;24;18;6;2026-03-07T13:05:15+01:00
60;NORTH CIRCULAR ROAD;North Circular Road;53.359624, -6.260348;False;False;OPEN;dublin;30;8;21;2026-03-07T13:03:56+01:00
95;ROYAL HOSPITAL;Royal Hospital;53.343897, -6.29706;False;False;OPEN;dublin;40;32;8;2026-03-07T13:03:58+01:00
4;#00004-ROCADE;ROCADE-RUE DU LABORATOIRE ( DEVANT VDL );49.602989, 6.136083;False;False;OPEN;luxembourg;25;15;7;2026-03-07T13:04:25+01:00
301;301 - MARIE-JOSE;MARIE-JOSE - PLACE MARIE-JOSE FACE 14 / MARIE-JOSE PLAATS VOOR 14;50.806552, 4.387843;False;False;OPEN;Bruxelles-Capitale;22;11;11;2026-03-07T13:04:32+01:00
36;00036 - SAURUPT;100 Avenue du Général Leclerc;48.680516, 6.181811;False;False;OPEN;nancy;15;14;1;2026-03-07T13:04:37+01:00
55;#00055-SCHAARFEN ECK;- SCHAARFEN ECK- RUE EMILE BIAN;49.58043, 6.11465;False;False;OPEN;luxembourg;20;16;1;2026-03-07T13:05:34+01:00
17;NA POLJANAH - HEROJA ŠERCERJA;NA POLJANAH 53;46.553109, 15.624098;False;False;OPEN;maribor;20;2;18;2026-03-07T13:05:40+01:00
324;00324 - ROSTAND - DURAND;Face 113, rue Edmond Rostand;43.642299, 1.4496236;False;False;OPEN;toulouse;13;9;4;2026-03-07T13:05:00+01:00
43;BS4-STOŽICE;Dunajska 186;46.086761, 14.514151;False;False;OPEN;ljubljana;20;1;19;2026-03-07T13:05:18+01:00
18;00018 - GARE SAINT LEON;Angle rue Saint-Léon - Esplanade Saint-Léon;48.689560111075, 6.17251545229862;False;False;OPEN;nancy;20;18;2;2026-03-07T13:05:15+01:00
87;87_AVDA BLASCO IBAÑEZ 2;Blasco Ibañez - Doctor Gómez Ferrer (Clínico);39.4784861269877, -0.361971060764256;False;False;OPEN;valence;33;28;0;2026-03-07T13:05:04+01:00
2017;2017 - RÉPUBLIQUE / FERRANDIÈRE;Rue de la République;45.762184, 4.836023;True;False;OPEN;lyon;25;9;16;2026-03-07T13:05:25+01:00
14;00014 - FAC DE LETTRES;Place Godefroy de Bouillon;48.6928180794454, 6.16860978784457;False;False;OPEN;nancy;19;17;2;2026-03-07T13:03:54+01:00
97;097_AVDA. BLASCO IBAÑEZ 7;Blasco Ibañez 121;39.4730361146687, -0.343223001657882;False;False;OPEN;valence;23;16;6;2026-03-07T13:04:35+01:00
206;206_CALLE_PERIODISTA_GIL_SUMBIELA;Periodista Gil Sumbiela - Poeta Serrano Clavero;39.4926801661293, -0.389098149691761;False;False;OPEN;valence;15;9;6;2026-03-07T13:04:05+01:00
25;MERRION SQUARE EAST;Merrion Square East;53.339069, -6.247006;False;False;OPEN;dublin;30;17;13;2026-03-07T13:03:48+01:00
15;#00015-THEATER PLAZ;THEATER PLAZ - PLACE DU THEATRE ( FACE N°1 );49.612782, 6.131208;False;False;OPEN;luxembourg;20;12;7;2026-03-07T13:04:28+01:00
124;#00124-BARTRENG - CITE RIEDGEN;CITÉ RIEDGEN;49.616795, 6.058614;False;False;OPEN;luxembourg;15;9;5;2026-03-07T13:04:04+01:00
7014;7014 - MARSEILLE / FÉLISSENT;Rue Felissent, angle rue de Marseille;45.752989, 4.841417;True;False;OPEN;lyon;30;26;3;2026-03-07T13:04:07+01:00
3005;3005 - SAXE / GAMBETTA;Place Victor Basch;45.75377, 4.848043;False;False;OPEN;lyon;26;18;7;2026-03-07T13:05:21+01:00
7050;7050 - VEYRON / TCHEKOSLOVAQUES;Rue Veyron / Bd des Tchekoslovaques Lyon 3;45.74545, 4.85803;False;False;OPEN;lyon;15;13;1;2026-03-07T13:05:27+01:00
267;267_RONDA PADRE PIO;Ronda Padre Pio - Esquina Calle Rafael García Minguel;37.371645, -5.943504;False;False;OPEN;seville;15;13;2;2026-03-07T13:05:08+01:00
76;00076 - RECLUSANE - PLACE OLIVIER;PLACE OLIVIER, DEVANT N°1 RUE  RECLUSANE;43.598478, 1.434043;False;False;OPEN;toulouse;16;6;9;2026-03-07T13:03:58+01:00
112;00112 - BRANLY - PLACE RUSSELL;47 ALLEE BRANLY;43.585409, 1.453014;False;False;OPEN;toulouse;20;16;4;2026-03-07T13:04:42+01:00
5;MLADINSKA UL. - TRUBARJEVA UL.;Mladinska ulica 15;46.56294, 15.644185;False;False;OPEN;maribor;16;12;4;2026-03-07T13:05:28+01:00
92;092_AVDA. DE ARAGON, 4 - ESQ AVDA BLASCO IBAÑEZ;Blasco Ibañez - Aragón;39.4758281199338, -0.356059041618514;False;False;OPEN;valence;20;17;3;2026-03-07T13:04:23+01:00
35;#00035-GASTON DIDERICH;GASTON DIDERICH - AVENUE GASTON DIDERICH;49.609904, 6.106099;False;False;OPEN;luxembourg;15;12;1;2026-03-07T13:04:51+01:00
20;TETRA PAK;;55.690354, 13.190452;False;False;OPEN;lund;35;12;22;2026-03-07T13:05:28+01:00
13;013_CALLE FERIA;CALLE FERIA - Aprox. C/ Resolana;37.403133534759, -5.99191821634103;False;False;OPEN;seville;15;4;11;2026-03-07T13:05:00+01:00
395;00395 - BAYONNE - SENTENAC;Parking face 1, rue René Sentenac (rond-point);43.608999, 1.379956;False;False;OPEN;toulouse;13;0;13;2026-03-07T13:04:29+01:00
353;00353 - RODIER - PRANVILLE-NÉGRIN;11, rue Jean Rodier;43.569898, 1.485423;False;False;OPEN;toulouse;13;10;3;2026-03-07T13:05:09+01:00
164;164_CALLE LUIS MONTOTO;CALLE LUIS MONTOTO - Aprox. C/ El Greco;37.387661, -5.965798;False;False;OPEN;seville;19;13;6;2026-03-07T13:04:52+01:00
3021;3021 - PLACE DE LA FERRANDIÈRE;Intersection Ferrandière/Jasseron;45.759488, 4.869346;False;False;OPEN;lyon;20;11;9;2026-03-07T13:03:54+01:00
136;136_CALLE ASUNCIÓN;CALLE ASUNCIÓN - Aprox. C/ Virgen de la Antigua;37.373217, -5.997798;False;False;OPEN;seville;20;0;19;2026-03-07T13:03:54+01:00
240;240_AVENIDA ALCALDE LUIS URUÑUELA;AVENIDA ALCALDE LUIS URUÑUELA - Aprox. Cueva de la Pileta;37.402579544489, -5.94043558508602;False;False;OPEN;seville;15;4;11;2026-03-07T13:03:49+01:00
16;GEORGES QUAY;Georges Quay;53.347508, -6.252192;False;False;OPEN;dublin;20;6;14;2026-03-07T13:04:30+01:00
1001;1001 - TERREAUX / TERME;Angle rue d'Algérie;45.767736, 4.832114;False;False;OPEN;lyon;16;6;8;2026-03-07T13:05:12+01:00
14;014_BARÓN CARCER;Huesca - Barón de Cárcer;39.4689350890206, -0.379815109120643;False;False;OPEN;valence;20;1;19;2026-03-07T13:04:01+01:00
135;135_AVDA. CONSTITUCIÓN;Constitución - Reus;39.4856701458608, -0.378592114439778;False;False;OPEN;valence;20;15;5;2026-03-07T13:04:44+01:00
134;134 - RUE ST LEU;;49.8990760206489, 2.30054348664194;False;False;OPEN;amiens;20;6;14;2026-03-07T13:04:14+01:00
201;00201 - ST-EXUPÉRY - POTEZ;256 AV ANTOINE DE ST EXUPERY;43.579763, 1.480838;False;False;OPEN;toulouse;18;18;0;2026-03-07T13:05:15+01:00
105;105 - GEORGES BEAUVAIS;99 rue Alexandre Dumas;49.8738001882919, 2.28926795173436;False;False;OPEN;amiens;15;14;1;2026-03-07T13:05:14+01:00
105;GRANGEGORMAN LOWER (NORTH);Grangegorman Lower (North);53.355954, -6.278378;False;False;OPEN;dublin;36;34;2;2026-03-07T13:03:53+01:00
157;157_AVENIDA_PEREZ_GALDOS;Pérez Galdós - Marqués de Zenete;39.464020069969, -0.387457129393968;False;False;OPEN;valence;20;20;0;2026-03-07T13:04:21+01:00
39;#00039-KRAIZGRENNCHEN;KRAIZGRENNCHEN - SQUARE DE NEW- YORK;49.613316, 6.117582;False;False;OPEN;luxembourg;20;10;7;2026-03-07T13:05:11+01:00
89;089 - ATHENEE DE JETTE / ATHENEUM VAN JETTE;ATHENEE DE JETTE / ATHENEUM VAN JETTE - Av. de Levis Mirepoix 100 / de Levis Mirepoixlaan 100;50.8711927450574, 4.32992476563641;False;False;OPEN;Bruxelles-Capitale;25;13;12;2026-03-07T13:05:37+01:00
12;MLINSKA UL . - AVTOBUSNA POSTAJA;Mlinska ulica 24;46.558534, 15.654739;False;False;OPEN;maribor;20;9;11;2026-03-07T13:05:26+01:00
109;#00109-FOYER;FOYER - RUE LÉON LAVAL N°21;49.569178, 6.08175;False;False;OPEN;luxembourg;15;10;4;2026-03-07T13:05:01+01:00
11;011 - SABLON / ZAVEL;SABLON / ZAVEL - RUE DE LA REGENCE / REGENTSCHAPSSTRAAT 20;50.8404045367738, 4.3569983981935;False;True;OPEN;Bruxelles-Capitale;17;0;17;2026-03-07T13:04:23+01:00
95;95_AVDA. DE LOS NARANJOS;Naranjos (Magisterio);39.4798031365094, -0.34621001424835;False;False;OPEN;valence;33;15;18;2026-03-07T13:03:42+01:00
166;166_RONDA DEL TAMARGUILLO;RONDA DEL TAMARGUILLO - Aprox. Centro Comercial Los Arcos;37.38851, -5.959393;False;False;OPEN;seville;13;0;11;2026-03-07T13:05:06+01:00
50;GEORGES LANE;George's Lane;53.35023, -6.279696;False;False;OPEN;dublin;40;31;9;2026-03-07T13:04:31+01:00
264;264_CALLE AMOR;CALLE AMOR - esquina C/ Calle Ramón Areces;37.384221, -5.945175;False;False;OPEN;seville;20;7;13;2026-03-07T13:04:37+01:00
6043;6043 - CITÉ INTERNATIONALE / CINÉMA;80 QUAI CHARLES DE GAULLE;45.784698, 4.851896;False;False;OPEN;lyon;32;31;1;2026-03-07T13:04:30+01:00
2028;2028 - SAINTE-BLANDINE;Face station tram Ste Blandine;45.744438, 4.822152;False;False;OPEN;lyon;16;12;2;2026-03-07T13:04:19+01:00
212;212_CALLE_FRAY_JUANÍPERO_SERRA_ESQ_CALLE_TORRENTE;Fray Juanípero Serra - Torrente;39.4614520570921, -0.40048716710112;False;False;OPEN;valence;15;9;6;2026-03-07T13:04:21+01:00
10059;10059 - ANATOLE FRANCE / ZOLA;Rue Anatole France;45.76884, 4.884276;False;False;OPEN;lyon;13;12;1;2026-03-07T13:04:56+01:00
16010;16010 - VENISSIEUX - MARTYRS DE LA RESISTANCE;"5 RUE DES MARTYRS DE LA RESISTANCE
69200 VENISSIEUX";45.6933113858081, 4.8740294731796;False;False;OPEN;lyon;15;6;9;2026-03-07T13:04:42+01:00
272;00272 - ATLANTA - VASSEUR;BD ATLANTA / FACE 31 RUE ANDRE VASSEUR;43.635421, 1.472855;False;False;OPEN;toulouse;17;8;9;2026-03-07T13:03:51+01:00
345;00345 - CASTRES - LASBORDES;Parking face 241, avenue de Castres;43.594671, 1.488444;False;False;OPEN;toulouse;13;5;8;2026-03-07T13:03:47+01:00
24;024 - ROGIER;Pl. Rogier / Rogierplein 1;50.855268, 4.358717;False;False;OPEN;Bruxelles-Capitale;36;28;8;2026-03-07T13:04:06+01:00
29;029_CARRETERA DE CARMONA;CARRETERA DE CARMONA - Aprox. Avda de Llanes;37.402523, -5.970229;False;False;OPEN;seville;15;10;5;2026-03-07T13:05:37+01:00
16;00016 - STRASBOURG - BAYARD;32 BD DE STRASBOURG;43.607847, 1.446666;False;False;OPEN;toulouse;21;0;21;2026-03-07T13:04:04+01:00
31;031_AVENIDA DE MIRAFLORES;AVENIDA DE MIRAFLORES - Aprox. C/ Albaida;37.400936, -5.979356;False;False;OPEN;seville;12;11;1;2026-03-07T13:05:31+01:00
5;05 - ISENBART;Quai de Strasbourg (Pont Denfert Rochereau);47.242745, 6.025208;False;False;OPEN;besancon;10;7;3;2026-03-07T13:04:36+01:00
162;162_PZA. ARMADA ESPAÑOLA;Armada Española - Mariano Cuber;39.4635720870931, -0.32988595660341;False;False;OPEN;valence;19;14;4;2026-03-07T13:04:34+01:00
6008;6008 - PLACE JULES FERRY;17 PLACE JULES FERRY;45.7684, 4.858972;True;False;OPEN;lyon;20;14;6;2026-03-07T13:04:52+01:00
147;#00147-VERLUEREKASCHT;Rue Auguste Lumière 17;49.6051104, 6.1411026;False;False;OPEN;luxembourg;15;11;4;2026-03-07T13:04:21+01:00
139;139_C/ REUS;Reus - Alquería de la Estrella;39.4856741444693, -0.382964127549696;False;False;OPEN;valence;15;15;0;2026-03-07T13:04:18+01:00
265;265 - EVERE SHOPPING;EVERE SHOPPING - AV DES LOISIRS / VRIJETIJDSLAAN;50.867241, 4.40287;False;False;OPEN;Bruxelles-Capitale;25;15;9;2026-03-07T13:03:48+01:00
2019;2019 - SUCRIERE;;45.736216, 4.815348;True;False;OPEN;lyon;20;2;18;2026-03-07T13:04:08+01:00
169;00169 - ALBI - AVRANCHES;65 RTE D'ALBI;43.632532, 1.463081;False;False;OPEN;toulouse;17;15;2;2026-03-07T13:04:47+01:00
223;223 - WIELS;WIELS - AV.WIELEMANS CEUPPENS/LAAN 7;50.824055, 4.326376;False;False;CLOSED;Bruxelles-Capitale;12;0;0;2026-03-07T13:05:39+01:00
10001;10001 - IUT / FEYSSINE;rue de la Technologie;45.785632, 4.882366;False;False;OPEN;lyon;30;10;17;2026-03-07T13:04:35+01:00
273;273_CALLE JANDULA CON CALLE GUADIEL;C/ Jandula con C/ Guadiel;37.354152, -5.974829;False;False;OPEN;seville;20;10;10;2026-03-07T13:04:40+01:00
26;00026 - BAUDRICOURT HAUSSONVILLE;Rue des 3 Epis Baudricourt;48.675248491826174, 6.162844844269929;False;False;OPEN;nancy;15;15;0;2026-03-07T13:05:05+01:00
37;TRNOVO;TRNOVO;46.03784, 14.50001;False;False;OPEN;ljubljana;20;11;9;2026-03-07T13:05:30+01:00
115;115 - PETITE SUISSE / KLEIN-ZWITSERLAND;Pl. de la Petite Suisse / Klein-Zwitserlandplein 17;50.8178067955119, 4.38546967650475;False;False;OPEN;Bruxelles-Capitale;24;17;7;2026-03-07T13:04:31+01:00
3031;3031 - CORNEILLE / SERVIENT;Angle rue Servient;45.759906, 4.844511;False;False;OPEN;lyon;13;12;1;2026-03-07T13:04:44+01:00
32;032-FOCH;Place Foch;47.2192484, -1.550185;True;False;OPEN;nantes;14;6;8;2026-03-07T13:04:17+01:00
